index,seed,epsilon,learning_rate,mse_x100
287,1649231404,40,0.001,1.246629
352,1984510539,40,0.001,0.979177
338,1910092192,40,0.001,1.523088
291,1674184798,40,0.001,1.283442
738,4001806226,40,0.001,1.592962
216,1262924356,40,0.001,1.546623
664,3574567884,40,0.001,1.247861
240,1399431050,40,0.001,1.366885
259,1520882987,40,0.001,0.808773
534,2816552218,40,0.001,1.02582
235,1357486543,40,0.001,1.171363
467,2472048930,40,0.001,1.201948
487,2563941125,40,0.001,1.578906
504,2649893316,40,0.001,1.451077
402,2188713250,40,0.001,1.008805
328,1861950617,40,0.001,1.53486
326,1851520484,40,0.001,1.004448
702,3847276037,40,0.001,1.63709
439,2353650934,40,0.001,1.263486
159,911321210,40,0.001,0.872457
136,745292537,40,0.001,1.557054
336,1886159209,40,0.001,0.928572
236,1369021779,40,0.001,1.369141
276,1584895659,40,0.001,1.260403
69,444967542,40,0.001,2.12214
548,2936084114,40,0.001,1.008671
52,348011699,40,0.001,0.898703
496,2621121542,40,0.001,1.302033
619,3261192944,40,0.001,1.04649
615,3246934513,40,0.001,0.940016
706,3863076800,40,0.001,1.029177
744,4009565933,40,0.001,1.435587
618,3258308272,40,0.001,0.921995
524,2727113025,40,0.001,1.225811
683,3700319749,40,0.001,1.735058
472,2491809171,40,0.001,1.149513
760,4076480937,40,0.001,1.530701
474,2497285268,40,0.001,1.044028
318,1817351433,40,0.001,1.444369
153,861342595,40,0.001,1.661127
170,975156646,40,0.001,1.196276
441,2364231425,40,0.001,1.433384
593,3139800219,40,0.001,1.035569
431,2314519495,40,0.001,1.667367
188,1095492092,40,0.001,1.330048
274,1577402820,40,0.001,0.894778
726,3944383927,40,0.001,1.047992
399,2181939717,40,0.001,1.366891
610,3225872968,40,0.001,1.530433
603,3195701073,40,0.001,1.157892
191,1121587185,40,0.001,1.386546
498,2628072843,40,0.001,1.361047
649,3492737188,40,0.001,1.103085
722,3922118773,40,0.001,1.679161
611,3230041760,40,0.001,1.538105
15,97068529,40,0.001,1.256115
786,4210724956,40,0.001,1.945719
785,4195440107,40,0.001,1.286362
231,1346417140,40,0.001,2.252883
31,183012214,40,0.001,1.209085
674,3643118410,40,0.001,1.744249
79,482127173,40,0.001,1.601132
735,3996180060,40,0.001,1.211275
176,999852485,40,0.001,1.178589
202,1164060874,40,0.001,1.179588
469,2477678121,40,0.001,1.194724
310,1753180552,40,0.001,1.773846
423,2280642471,40,0.001,1.324876
573,3054920737,40,0.001,1.095108
780,4168287510,40,0.001,0.822642
247,1438534482,40,0.001,1.251488
268,1562716170,40,0.001,1.28113
373,2098673600,40,0.001,1.312447
279,1617926037,40,0.001,1.390886
316,1799224522,40,0.001,1.140277
96,580856335,40,0.001,1.451047
550,2943338877,40,0.001,1.202678
455,2437514316,40,0.001,0.969381
518,2694091579,40,0.001,1.240659
148,836139446,40,0.001,1.338495
572,3053424193,40,0.001,0.959733
482,2541197181,40,0.001,1.22753
769,4112185530,40,0.001,1.158806
468,2473271835,40,0.001,1.011031
624,3294013000,40,0.001,1.322482
351,1971484166,40,0.001,1.146784
629,3321819506,40,0.001,1.345943
252,1472390359,40,0.001,1.404616
764,4095548901,40,0.001,1.234117
654,3504972200,40,0.001,1.075228
650,3492893491,40,0.001,1.376507
685,3718607756,40,0.001,1.354173
532,2799390178,40,0.001,1.422506
355,1990565386,40,0.001,1.046586
156,873528928,40,0.001,1.19353
545,2913565300,40,0.001,1.169742
380,2116698056,40,0.001,1.031785
396,2171375478,40,0.001,1.428727
751,4029170195,40,0.001,1.095165
790,4230484950,40,0.001,1.783634
580,3074899657,40,0.001,1.073933
765,4096716347,40,0.001,1.292035
539,2858412184,40,0.001,1.002761
622,3280069301,40,0.001,1.113579
20,113951388,40,0.001,1.163226
720,3919981646,40,0.001,1.308221
207,1206140304,40,0.001,1.335662
694,3773467844,40,0.001,1.470098
407,2218081895,40,0.001,1.200197
95,575978247,40,0.001,1.206116
123,698661837,40,0.001,1.030169
607,3213404351,40,0.001,0.979257
737,3998883404,40,0.001,1.073131
747,4012949866,40,0.001,1.738357
8,63770697,40,0.001,1.2808
630,3324770988,40,0.001,1.439989
104,611470222,40,0.001,1.361766
378,2110399372,40,0.001,1.244281
523,2727080836,40,0.001,1.765276
520,2708084368,40,0.001,1.08677
698,3821647639,40,0.001,0.932556
559,2992502269,40,0.001,1.553953
371,2092777968,40,0.001,1.601485
758,4069714311,40,0.001,0.82143
173,980874954,40,0.001,1.023425
82,488568334,40,0.001,1.02245
322,1829731540,40,0.001,0.943794
273,1575968805,40,0.001,1.189408
35,213829350,40,0.001,1.008139
208,1206497624,40,0.001,1.524014
567,3023607553,40,0.001,1.555991
494,2609623421,40,0.001,1.006177
167,951959350,40,0.001,1.045921
445,2382346440,40,0.001,1.386804
132,725457662,40,0.001,1.5805
736,3996925899,40,0.001,1.106926
225,1300399558,40,0.001,1.068211
161,917863822,40,0.001,1.259142
536,2840401791,40,0.001,1.470454
511,2666689594,40,0.001,1.05331
213,1250205866,40,0.001,0.988748
657,3522842684,40,0.001,1.222505
149,838642985,40,0.001,1.055237
627,3296276165,40,0.001,1.166788
83,489607384,40,0.001,1.181737
357,2000270744,40,0.001,1.245645
413,2242720123,40,0.001,0.980381
458,2443526863,40,0.001,1.196503
122,697844756,40,0.001,1.616714
796,4273763043,40,0.001,1.201111
154,864008938,40,0.001,1.636475
470,2480612162,40,0.001,0.992667
150,845804599,40,0.001,1.183869
577,3072429963,40,0.001,1.018944
430,2311437751,40,0.001,0.832066
295,1685722815,40,0.001,1.446575
551,2944154307,40,0.001,1.058448
72,452686242,40,0.001,1.663101
798,4291513028,40,0.001,0.922489
13,81840201,40,0.001,1.050176
250,1458998622,40,0.001,0.920323
681,3682284103,40,0.001,1.501884
653,3501718533,40,0.001,1.428231
228,1327433256,40,0.001,1.689125
193,1122984156,40,0.001,1.619152
636,3391064686,40,0.001,1.570737
503,2647815294,40,0.001,1.190617
673,3637313944,40,0.001,1.018715
177,1004678768,40,0.001,0.93372
449,2395779971,40,0.001,1.108144
258,1519477814,40,0.001,1.24445
604,3198439550,40,0.001,0.933725
284,1645407601,40,0.001,1.271632
343,1923391920,40,0.001,1.213136
700,3835206212,40,0.001,1.746642
152,855424845,40,0.001,0.901912
186,1083342261,40,0.001,1.454149
312,1783621750,40,0.001,0.992426
121,694347933,40,0.001,1.292319
733,3986180399,40,0.001,1.077665
74,467725909,40,0.001,0.855589
750,4020386450,40,0.001,1.267313
283,1643975504,40,0.001,0.922082
282,1642417931,40,0.001,1.205003
795,4258389270,40,0.001,0.992914
788,4226823683,40,0.001,1.075088
688,3723487701,40,0.001,0.977217
533,2802523470,40,0.001,1.269258
88,544000584,40,0.001,0.985292
71,450306503,40,0.001,1.332052
97,582450454,40,0.001,1.549191
299,1707304310,40,0.001,1.370305
332,1870588672,40,0.001,1.305529
531,2784932243,40,0.001,1.360359
612,3234827243,40,0.001,1.460049
537,2846745786,40,0.001,1.404955
724,3937175976,40,0.001,0.956544
386,2140462521,40,0.001,1.374525
408,2220098813,40,0.001,1.562779
456,2438164466,40,0.001,1.519834
203,1178591831,40,0.001,1.090712
375,2106044942,40,0.001,1.381786
484,2546814766,40,0.001,1.538667
521,2711234365,40,0.001,1.481113
2,15181484,40,0.001,1.070241
727,3947592915,40,0.001,0.997476
658,3531603583,40,0.001,1.245237
307,1744571866,40,0.001,1.508868
732,3982408282,40,0.001,1.600333
253,1481529021,40,0.001,1.123322
578,3073507751,40,0.001,0.861177
451,2400784315,40,0.001,1.009685
481,2538759175,40,0.001,1.499468
450,2400227150,40,0.001,1.497667
542,2888004167,40,0.001,1.57527
588,3117403381,40,0.001,1.26456
151,849085970,40,0.001,1.192801
515,2690518011,40,0.001,1.51463
655,3513763120,40,0.001,1.817058
718,3916905196,40,0.001,1.191829
583,3093582843,40,0.001,1.384661
271,1571715391,40,0.001,0.973658
665,3577938010,40,0.001,1.534877
452,2409889442,40,0.001,1.212414
787,4218900356,40,0.001,1.49542
319,1822612080,40,0.001,1.405831
241,1401062374,40,0.001,1.684112
453,2410708579,40,0.001,1.614284
382,2124925937,40,0.001,0.96324
606,3212408679,40,0.001,0.947767
406,2217633142,40,0.001,0.992753
285,1647507875,40,0.001,1.689256
437,2334614032,40,0.001,1.217489
691,3741510301,40,0.001,0.717023
350,1971064116,40,0.001,1.389368
686,3718836128,40,0.001,1.607386
249,1453395613,40,0.001,1.144074
659,3538105639,40,0.001,1.343665
179,1018916965,40,0.001,0.995912
739,4002549665,40,0.001,1.281503
419,2262708055,40,0.001,1.300011
29,166003636,40,0.001,1.464765
775,4140069382,40,0.001,1.742971
647,3487994093,40,0.001,1.325341
584,3100490675,40,0.001,1.875796
27,159368359,40,0.001,1.139308
776,4144912136,40,0.001,1.472278
90,554441630,40,0.001,1.707951
135,743712961,40,0.001,1.040946
65,436264222,40,0.001,1.348499
759,4075960328,40,0.001,1.161199
756,4048507978,40,0.001,1.060552
500,2643364798,40,0.001,0.921759
137,751394618,40,0.001,1.261975
56,382671389,40,0.001,1.07393
280,1621891552,40,0.001,1.395891
101,586174267,40,0.001,1.155057
525,2752992798,40,0.001,1.130333
745,4009966614,40,0.001,1.163278
339,1910179590,40,0.001,0.968076
755,4046561081,40,0.001,1.639052
217,1264123378,40,0.001,1.568761
223,1283105626,40,0.001,1.431753
510,2662607185,40,0.001,1.306879
429,2309025518,40,0.001,0.98153
81,487164613,40,0.001,1.405234
238,1378550958,40,0.001,1.306691
609,3221356302,40,0.001,1.079351
17,107246313,40,0.001,0.918996
42,269992899,40,0.001,1.173201
661,3561457000,40,0.001,1.273861
713,3898863325,40,0.001,1.29917
85,513464137,40,0.001,1.611545
454,2413965186,40,0.001,0.964917
746,4012333331,40,0.001,1.116791
793,4250191551,40,0.001,1.263109
204,1180165428,40,0.001,1.068061
512,2666889022,40,0.001,1.512419
677,3673015092,40,0.001,1.241001
438,2350090130,40,0.001,1.163206
189,1102366978,40,0.001,1.215038
620,3276947202,40,0.001,1.331237
294,1682449816,40,0.001,0.956143
91,554855744,40,0.001,1.345034
305,1740657698,40,0.001,1.124289
222,1281053093,40,0.001,0.98191
411,2236230105,40,0.001,1.34604
54,356820335,40,0.001,1.041554
662,3567186481,40,0.001,1.499501
168,972809141,40,0.001,1.001054
527,2762026155,40,0.001,1.797231
374,2099056470,40,0.001,1.203467
138,753258402,40,0.001,1.912502
107,625934881,40,0.001,1.221381
93,558857333,40,0.001,1.200826
185,1081785006,40,0.001,1.169104
341,1914322909,40,0.001,1.522513
370,2085402742,40,0.001,0.829261
359,2023023855,40,0.001,1.810794
286,1648915741,40,0.001,0.869025
415,2248853483,40,0.001,2.000723
404,2206623722,40,0.001,1.612567
646,3459692484,40,0.001,1.160967
200,1162160888,40,0.001,1.762694
139,755005459,40,0.001,1.332225
384,2129571036,40,0.001,1.522947
433,2324132397,40,0.001,1.185306
716,3904340210,40,0.001,1.253217
182,1058247394,40,0.001,1.290713
296,1688685383,40,0.001,1.453319
327,1854328951,40,0.001,0.978568
269,1566897210,40,0.001,1.515487
789,4227551937,40,0.001,1.638539
281,1633689763,40,0.001,1.266617
592,3137472214,40,0.001,1.733833
57,387251681,40,0.001,1.332401
114,671370736,40,0.001,0.829485
719,3918590227,40,0.001,1.405942
19,111036138,40,0.001,1.48395
278,1610757762,40,0.001,1.124062
782,4182180763,40,0.001,1.324594
461,2449843404,40,0.001,1.1594
513,2683705773,40,0.001,1.749964
230,1338504106,40,0.001,1.10835
383,2127800988,40,0.001,0.977931
492,2595817034,40,0.001,1.143997
226,1306658282,40,0.001,0.984656
49,322970820,40,0.001,1.012793
59,394648074,40,0.001,1.159517
473,2496665773,40,0.001,0.936394
414,2247048610,40,0.001,0.996172
676,3668988830,40,0.001,1.011695
731,3980326754,40,0.001,0.830373
791,4235440863,40,0.001,0.935767
255,1504865558,40,0.001,1.29542
395,2158855564,40,0.001,1.34828
562,3003078969,40,0.001,1.05999
721,3921314390,40,0.001,1.255065
651,3493553134,40,0.001,1.057814
590,3122884426,40,0.001,0.836214
257,1506939261,40,0.001,1.178355
668,3596653133,40,0.001,1.092836
692,3760755573,40,0.001,1.22518
64,432844083,40,0.001,1.044419
393,2150553651,40,0.001,1.501136
568,3029774721,40,0.001,1.000418
140,758205763,40,0.001,1.351788
131,724971537,40,0.001,1.296577
199,1161561840,40,0.001,1.410837
105,611740421,40,0.001,1.100729
158,902042846,40,0.001,1.233235
106,617166321,40,0.001,1.553597
43,270656786,40,0.001,1.340314
485,2554939550,40,0.001,1.036907
30,169732016,40,0.001,1.34677
440,2360502694,40,0.001,1.092594
564,3008411910,40,0.001,1.568705
446,2389495087,40,0.001,1.336745
3,21174011,40,0.001,1.255453
239,1398484920,40,0.001,1.374868
70,445137485,40,0.001,0.912947
466,2470762242,40,0.001,0.998008
172,976112731,40,0.001,1.126788
44,272352353,40,0.001,1.251911
710,3877630807,40,0.001,0.916163
522,2715378609,40,0.001,1.191335
325,1850540657,40,0.001,1.470015
797,4284553206,40,0.001,1.535685
519,2701434094,40,0.001,0.807911
768,4110967985,40,0.001,1.099559
728,3951062027,40,0.001,1.19087
111,647698690,40,0.001,0.914527
243,1408839075,40,0.001,1.5568
417,2254686220,40,0.001,1.448106
67,442520612,40,0.001,1.295137
480,2522820003,40,0.001,0.943673
491,2588718722,40,0.001,1.583008
420,2264540520,40,0.001,1.228455
602,3191878208,40,0.001,1.274535
260,1521987554,40,0.001,1.02117
483,2541896510,40,0.001,1.094628
591,3124267070,40,0.001,1.264943
530,2780540957,40,0.001,0.928725
560,2993669067,40,0.001,1.699688
360,2023190408,40,0.001,1.305776
165,940384068,40,0.001,1.661663
632,3337992903,40,0.001,1.51937
272,1574408004,40,0.001,1.311375
254,1482483631,40,0.001,1.784112
389,2143545896,40,0.001,1.403097
265,1554938878,40,0.001,0.977764
261,1531464075,40,0.001,1.572454
146,811164311,40,0.001,1.294585
348,1965403372,40,0.001,1.425349
680,3682145537,40,0.001,1.246051
403,2199766449,40,0.001,1.008562
748,4012994154,40,0.001,1.306527
509,2661570197,40,0.001,1.167665
678,3673102392,40,0.001,1.14258
432,2322983363,40,0.001,1.212866
94,562268768,40,0.001,1.216523
424,2282138552,40,0.001,1.164594
198,1154111010,40,0.001,1.586998
37,216786113,40,0.001,1.525927
244,1412693097,40,0.001,1.069729
594,3143512465,40,0.001,1.572937
181,1052560785,40,0.001,1.547655
337,1906945232,40,0.001,1.704502
528,2767536841,40,0.001,0.98971
709,3876295064,40,0.001,1.53099
425,2285642393,40,0.001,1.103211
335,1882035438,40,0.001,1.057925
547,2932601263,40,0.001,1.311775
300,1713094143,40,0.001,0.922472
377,2109090333,40,0.001,1.001805
554,2961926555,40,0.001,1.090268
535,2824880552,40,0.001,1.532039
98,584030681,40,0.001,1.788897
771,4124951723,40,0.001,1.71758
353,1986934876,40,0.001,0.841778
460,2448918602,40,0.001,1.124187
108,639556787,40,0.001,1.501565
61,397905515,40,0.001,1.548317
329,1863500636,40,0.001,1.370209
464,2466057392,40,0.001,1.111876
5,39902650,40,0.001,0.954035
743,4008632452,40,0.001,0.983279
774,4135776717,40,0.001,1.064922
290,1663235101,40,0.001,1.103623
297,1696717655,40,0.001,0.987577
712,3887599921,40,0.001,1.119021
266,1555037757,40,0.001,1.634537
505,2653050075,40,0.001,1.088974
39,243371005,40,0.001,1.385934
330,1866164957,40,0.001,1.222529
409,2225124889,40,0.001,1.560352
714,3902311213,40,0.001,1.390015
25,148120861,40,0.001,0.881306
689,3723888822,40,0.001,0.92252
76,472220680,40,0.001,1.16104
526,2753642846,40,0.001,1.586419
427,2289301305,40,0.001,1.865017
754,4041825666,40,0.001,1.40371
365,2049139164,40,0.001,1.230081
86,519585921,40,0.001,1.003359
558,2989573618,40,0.001,1.471028
157,896525782,40,0.001,1.182814
477,2507900402,40,0.001,1.749097
262,1541173015,40,0.001,1.366458
196,1142932613,40,0.001,1.45415
574,3060991435,40,0.001,0.974256
663,3573854486,40,0.001,1.593387
303,1724073766,40,0.001,0.991098
418,2262272108,40,0.001,1.509043
385,2135266170,40,0.001,1.018105
313,1791796778,40,0.001,0.978094
400,2183847411,40,0.001,1.15142
549,2936119111,40,0.001,1.193364
155,866784552,40,0.001,0.95067
729,3955979602,40,0.001,1.473415
643,3434441203,40,0.001,0.990023
596,3172834229,40,0.001,1.578046
475,2497828035,40,0.001,1.507253
293,1680810593,40,0.001,0.949637
730,3957205804,40,0.001,1.270434
166,941311679,40,0.001,1.206738
6,52656976,40,0.001,1.376628
448,2395239155,40,0.001,1.603474
600,3185467481,40,0.001,1.081999
34,211363302,40,0.001,1.237738
749,4013194867,40,0.001,0.937025
41,265269413,40,0.001,1.58579
277,1589903630,40,0.001,1.573507
10,71224468,40,0.001,1.305552
116,673966379,40,0.001,0.860307
690,3735593747,40,0.001,1.563843
344,1930364899,40,0.001,2.383642
575,3065720681,40,0.001,1.413632
723,3933669813,40,0.001,1.895724
623,3286057775,40,0.001,1.342326
762,4092324967,40,0.001,1.192403
486,2557940651,40,0.001,1.243567
660,3548145907,40,0.001,1.342692
248,1453106942,40,0.001,1.456854
245,1424872628,40,0.001,1.189692
742,4007076560,40,0.001,1.089111
298,1699009411,40,0.001,1.26269
422,2267510377,40,0.001,1.486026
62,401675328,40,0.001,1.148472
45,273504528,40,0.001,1.485769
479,2521842202,40,0.001,1.343943
194,1137866229,40,0.001,1.369201
704,3854720369,40,0.001,1.507491
476,2506811872,40,0.001,1.329792
538,2847835411,40,0.001,0.954984
356,1996252896,40,0.001,1.250747
197,1154008649,40,0.001,1.076195
169,975009524,40,0.001,1.4872
92,558458086,40,0.001,1.217436
103,604155025,40,0.001,1.046206
783,4182502943,40,0.001,1.267085
734,3990164418,40,0.001,1.212439
4,28733316,40,0.001,1.104079
752,4033508543,40,0.001,1.162331
63,413165419,40,0.001,1.158691
641,3409443031,40,0.001,0.976355
28,161633165,40,0.001,0.890182
387,2141301284,40,0.001,1.259538
133,730718496,40,0.001,1.310936
192,1122377977,40,0.001,1.479068
784,4185953520,40,0.001,1.446014
60,396655087,40,0.001,1.195793
397,2172497549,40,0.001,0.985689
614,3242341532,40,0.001,1.595545
256,1505764142,40,0.001,1.30301
117,676077568,40,0.001,1.924923
215,1251431559,40,0.001,1.067285
119,676253911,40,0.001,1.477888
237,1377423930,40,0.001,0.984349
324,1835568329,40,0.001,1.22068
757,4066938914,40,0.001,1.398219
342,1922497550,40,0.001,1.34562
220,1272288745,40,0.001,1.36198
301,1717030948,40,0.001,0.92021
32,184959732,40,0.001,1.508523
595,3150390826,40,0.001,1.890006
705,3861634509,40,0.001,1.564633
707,3868251227,40,0.001,1.252617
701,3845349337,40,0.001,1.047402
666,3579813917,40,0.001,0.99318
672,3637080602,40,0.001,1.269251
73,458481199,40,0.001,1.548763
576,3071709870,40,0.001,1.646477
675,3666569384,40,0.001,1.178871
340,1912821113,40,0.001,1.774631
26,151839516,40,0.001,1.601106
125,706631431,40,0.001,1.52184
778,4160976551,40,0.001,1.993354
190,1120274922,40,0.001,1.25859
87,541196390,40,0.001,1.232444
390,2145095870,40,0.001,1.459241
288,1652759665,40,0.001,1.247344
638,3400455780,40,0.001,1.155799
589,3118935322,40,0.001,1.402072
184,1069307391,40,0.001,1.458399
741,4006811095,40,0.001,1.305808
251,1469407407,40,0.001,1.128605
652,3493870620,40,0.001,1.309429
644,3448916239,40,0.001,1.077804
501,2644009808,40,0.001,1.47258
598,3175230534,40,0.001,0.976304
33,198446591,40,0.001,1.089057
508,2659716458,40,0.001,1.100634
331,1868188737,40,0.001,1.319988
679,3679196966,40,0.001,0.817475
507,2658514171,40,0.001,1.385642
443,2371197261,40,0.001,1.522574
233,1355626407,40,0.001,1.573721
794,4253578573,40,0.001,0.939319
566,3018634836,40,0.001,1.489095
174,991190390,40,0.001,1.648206
314,1796087701,40,0.001,1.258909
405,2211282408,40,0.001,1.247748
23,147424866,40,0.001,1.091838
489,2585143696,40,0.001,1.868192
80,487066478,40,0.001,1.268158
100,585489886,40,0.001,1.005568
635,3386362128,40,0.001,0.787523
89,554043425,40,0.001,1.238592
315,1797484985,40,0.001,1.449667
436,2332185607,40,0.001,1.470191
323,1834936228,40,0.001,1.443295
372,2092816440,40,0.001,1.366185
605,3210919292,40,0.001,1.176376
693,3763401080,40,0.001,1.441624
556,2982351522,40,0.001,1.233143
147,832261572,40,0.001,0.949266
428,2289677784,40,0.001,1.321296
362,2036095558,40,0.001,1.233156
141,759366544,40,0.001,1.680637
628,3317131472,40,0.001,1.301815
75,469337765,40,0.001,1.201959
444,2373182733,40,0.001,1.117289
358,2001446305,40,0.001,1.290951
493,2597160931,40,0.001,0.880904
495,2621082007,40,0.001,1.146555
162,918982215,40,0.001,1.045515
1,2585565,40,0.001,1.313251
740,4005091998,40,0.001,1.51608
246,1428457261,40,0.001,0.893989
579,3074781400,40,0.001,0.846306
210,1224758575,40,0.001,0.966521
368,2083231923,40,0.001,1.326742
363,2042412822,40,0.001,0.80996
555,2976126774,40,0.001,1.112403
14,96603249,40,0.001,0.97778
608,3221008606,40,0.001,1.14938
109,641498662,40,0.001,1.092973
180,1021872130,40,0.001,1.433011
115,672812068,40,0.001,0.981843
221,1279531638,40,0.001,1.387005
129,717391268,40,0.001,1.365173
24,148053890,40,0.001,1.006748
401,2187548497,40,0.001,1.93821
306,1741312855,40,0.001,0.944001
143,781251858,40,0.001,1.273802
392,2149319987,40,0.001,1.116467
227,1327424429,40,0.001,1.470335
379,2115972809,40,0.001,1.400444
47,292318348,40,0.001,1.37647
645,3450842335,40,0.001,1.204511
586,3111251398,40,0.001,1.084822
626,3294715979,40,0.001,1.216752
410,2234307340,40,0.001,1.474936
364,2043604092,40,0.001,1.265952
354,1987728663,40,0.001,1.541033
565,3009626575,40,0.001,1.81907
84,507496632,40,0.001,0.957377
391,2145378635,40,0.001,1.273055
145,783459538,40,0.001,1.1722
110,644326255,40,0.001,1.284025
497,2621588390,40,0.001,0.875924
462,2452641052,40,0.001,1.453867
51,345973407,40,0.001,1.225726
309,1749500094,40,0.001,1.370313
781,4172528930,40,0.001,0.806895
209,1215284886,40,0.001,1.014579
120,689014779,40,0.001,0.959368
457,2440992039,40,0.001,1.642229
777,4156489662,40,0.001,1.519468
118,676106764,40,0.001,1.075264
242,1402379614,40,0.001,0.994661
753,4034223012,40,0.001,1.296194
211,1225371478,40,0.001,1.307189
779,4162789371,40,0.001,1.865226
304,1736468365,40,0.001,1.348306
366,2069021975,40,0.001,1.572709
267,1560023934,40,0.001,0.890019
502,2644119078,40,0.001,0.881687
183,1058977134,40,0.001,1.041713
178,1017813104,40,0.001,1.082875
66,441903163,40,0.001,1.408456
124,701262332,40,0.001,0.899378
77,474476532,40,0.001,1.525104
38,222115573,40,0.001,0.894551
112,652792014,40,0.001,1.134933
126,709488003,40,0.001,0.944964
763,4095056614,40,0.001,1.071846
582,3091059649,40,0.001,1.278663
346,1951396201,40,0.001,1.325291
761,4090710499,40,0.001,1.037955
569,3047914943,40,0.001,1.071604
529,2776983176,40,0.001,1.454863
333,1877002009,40,0.001,1.363688
381,2120555403,40,0.001,1.400172
773,4129489144,40,0.001,1.223397
345,1938270691,40,0.001,1.297793
544,2900637944,40,0.001,1.533208
302,1718152509,40,0.001,1.308927
22,135371509,40,0.001,1.305941
634,3372558949,40,0.001,1.320126
621,3279533887,40,0.001,1.393019
349,1965553203,40,0.001,0.987847
631,3333650982,40,0.001,1.391481
478,2515101458,40,0.001,1.528232
144,781344883,40,0.001,1.419519
459,2445891866,40,0.001,1.535048
219,1269739939,40,0.001,1.181554
36,216124376,40,0.001,1.102066
465,2466213103,40,0.001,1.409729
55,369277049,40,0.001,1.277077
715,3902556337,40,0.001,1.110631
546,2928187655,40,0.001,0.872432
0,1636281,40,0.001,1.708941
275,1577417485,40,0.001,0.872855
625,3294508113,40,0.01,13.652824
640,3407505284,40,0.01,15.128838
212,1237334616,40,0.01,14.188884
270,1567316106,40,0.01,14.90387
471,2487937366,40,0.01,14.785866
506,2656397739,40,0.01,13.481776
412,2241739480,40,0.01,15.276897
669,3611889259,40,0.01,14.036997
637,3395767071,40,0.01,15.208091
130,717615322,40,0.01,13.91602
516,2690709307,40,0.01,13.335748
164,932410737,40,0.01,15.231796
21,132138180,40,0.01,15.413
113,653467171,40,0.01,12.632185
58,388515000,40,0.01,14.376138
766,4105568600,40,0.01,13.900016
218,1268563555,40,0.01,13.652533
708,3868261004,40,0.01,14.725509
394,2151880334,40,0.01,12.974386
232,1355468786,40,0.01,12.998016
214,1251138396,40,0.01,13.506353
78,479815976,40,0.01,12.446687
367,2072026239,40,0.01,13.557325
317,1810198714,40,0.01,13.034756
601,3190569566,40,0.01,12.976338
553,2956320264,40,0.01,16.427971
18,109829537,40,0.01,14.287172
541,2862748497,40,0.01,14.591628
388,2142096960,40,0.01,14.423256
206,1193539236,40,0.01,12.857249
234,1356025002,40,0.01,13.303973
289,1662047706,40,0.01,14.641167
540,2861747614,40,0.01,12.541328
687,3721306153,40,0.01,13.40809
552,2953303914,40,0.01,13.438687
717,3907182663,40,0.01,14.059062
321,1828261471,40,0.01,13.871422
398,2178077735,40,0.01,14.114757
499,2633060670,40,0.01,13.517627
264,1554171906,40,0.01,14.123376
12,81376418,40,0.01,14.635168
434,2326594845,40,0.01,13.259394
696,3806162886,40,0.01,14.464068
229,1334454980,40,0.01,14.695182
68,444574582,40,0.01,13.293727
648,3489233701,40,0.01,14.131398
639,3406430428,40,0.01,15.351361
426,2286060493,40,0.01,14.351536
128,715389675,40,0.01,13.958856
263,1547018033,40,0.01,13.572988
684,3715025430,40,0.01,15.810904
725,3937593489,40,0.01,15.212192
187,1087633206,40,0.01,15.925975
587,3114679737,40,0.01,12.940311
697,3814889138,40,0.01,13.533072
617,3254095427,40,0.01,14.706174
799,4293992114,40,0.01,14.662147
195,1142369558,40,0.01,13.357948
435,2329735936,40,0.01,13.950109
599,3176968626,40,0.01,14.59571
16,99532446,40,0.01,13.097827
670,3626774581,40,0.01,15.912871
699,3826863152,40,0.01,14.031945
134,736222544,40,0.01,13.593586
613,3241846684,40,0.01,16.072689
667,3593303030,40,0.01,14.868091
561,3002124248,40,0.01,16.47031
421,2265877824,40,0.01,15.64945
570,3051814239,40,0.01,14.12639
581,3077519216,40,0.01,15.362534
442,2364649842,40,0.01,13.526681
616,3251664631,40,0.01,13.454756
369,2083604620,40,0.01,13.380645
585,3104109061,40,0.01,20.239052
557,2986934412,40,0.01,14.438057
416,2250412969,40,0.01,15.674017
571,3052818142,40,0.01,15.737826
102,594246501,40,0.01,14.932878
7,56765849,40,0.01,13.599446
633,3366535515,40,0.01,13.483405
517,2690764351,40,0.01,15.939125
376,2108367997,40,0.01,13.340312
597,3174739715,40,0.01,15.016794
463,2463941285,40,0.01,16.620071
201,1163499228,40,0.01,14.257497
563,3004948968,40,0.01,13.802056
642,3414909485,40,0.01,14.701423
311,1764398295,40,0.01,16.464333
48,313382871,40,0.01,13.136105
205,1185413329,40,0.01,13.753158
9,68549904,40,0.01,15.302481
224,1288653364,40,0.01,13.616897
50,342303009,40,0.01,13.444671
770,4114599217,40,0.01,15.522534
160,915591857,40,0.01,13.072143
488,2569099080,40,0.01,13.746615
447,2390678237,40,0.01,15.468559
163,928292012,40,0.01,14.1192
171,975858868,40,0.01,13.995884
308,1748619445,40,0.01,13.595198
127,712892409,40,0.01,12.75809
767,4108527187,40,0.01,15.10558
11,74293199,40,0.01,14.308293
175,998479700,40,0.01,14.591423
40,262694947,40,0.01,16.306105
682,3693249371,40,0.01,15.361296
46,284928499,40,0.01,15.482864
792,4237116011,40,0.01,15.810303
711,3879599126,40,0.01,14.353338
53,348643470,40,0.01,14.021423
543,2893127821,40,0.01,17.139105
